001,3968,7,3968,7,,13,9,2020,14,16,57,0.00,16.86,951.39,526.22
001,4095,8,3584,4095,,13,9,2020,14,16,57,0.00,16.86,951.39,526.22
001,3584,9,3968,11,,13,9,2020,14,16,57,0.00,16.86,951.39,526.22
