004,15,11,12,9,,13,9,2020,14,42,50,0.00,17.45,949.07,546.53
004,13,11,8,9,,13,9,2020,14,42,50,0.00,17.45,949.07,546.53
004,13,10,8,9,,13,9,2020,14,42,50,0.00,17.45,949.07,546.53
