005,587,886,703,840,33.56,S,70.60,W,13,9,2020,20,1,42,636.70,26.81,946.23,571.52
005,588,919,750,787,33.56,S,70.60,W,13,9,2020,20,1,42,636.70,26.81,946.23,571.52
005,532,916,746,782,33.56,S,70.60,W,13,9,2020,20,1,42,636.70,26.81,946.23,571.52
005,460,903,729,752,33.56,S,70.60,W,13,9,2020,20,6,42,637.30,27.10,946.21,571.69
005,579,895,649,803,33.56,S,70.60,W,13,9,2020,20,6,42,637.30,27.10,946.21,571.69
005,332,734,636,551,33.56,S,70.60,W,13,9,2020,20,6,42,637.30,27.10,946.21,571.69
005,559,860,712,779,33.56,S,70.60,W,13,9,2020,20,11,42,634.60,26.62,946.20,571.76
005,550,812,700,782,33.56,S,70.60,W,13,9,2020,20,11,42,634.60,26.62,946.20,571.76
005,536,866,704,774,33.56,S,70.60,W,13,9,2020,20,11,42,634.60,26.62,946.20,571.76
005,542,844,674,768,33.56,S,70.60,W,13,9,2020,20,16,42,632.30,27.46,946.14,572.28
005,536,831,644,767,33.56,S,70.60,W,13,9,2020,20,16,42,632.30,27.46,946.14,572.28
005,492,831,689,756,33.56,S,70.60,W,13,9,2020,20,16,42,632.30,27.46,946.14,572.28
005,492,822,508,685,33.56,S,70.60,W,13,9,2020,20,21,42,635.10,26.75,946.07,572.87
005,399,796,547,728,33.56,S,70.60,W,13,9,2020,20,21,42,635.10,26.75,946.07,572.87
005,519,747,654,708,33.56,S,70.60,W,13,9,2020,20,21,42,635.10,26.75,946.07,572.87
005,511,796,654,723,33.56,S,70.60,W,13,9,2020,20,26,42,628.60,26.92,946.08,572.84
005,511,812,632,700,33.56,S,70.60,W,13,9,2020,20,26,42,628.60,26.92,946.08,572.84
005,486,808,591,726,33.56,S,70.60,W,13,9,2020,20,26,42,628.60,26.92,946.08,572.84
005,451,732,622,558,33.56,S,70.60,W,13,9,2020,20,31,42,626.00,26.27,946.04,573.19
005,463,773,600,696,33.56,S,70.60,W,13,9,2020,20,31,42,626.00,26.27,946.04,573.19
005,494,735,611,692,33.56,S,70.60,W,13,9,2020,20,31,42,626.00,26.27,946.04,573.19
005,472,745,611,667,33.56,S,70.60,W,13,9,2020,20,36,42,626.70,25.89,946.01,573.42
005,471,734,608,680,33.56,S,70.60,W,13,9,2020,20,36,42,626.70,25.89,946.01,573.42
005,473,736,606,671,33.56,S,70.60,W,13,9,2020,20,36,42,626.70,25.89,946.01,573.42
005,426,707,382,480,33.56,S,70.60,W,13,9,2020,20,41,42,630.40,26.45,945.96,573.87
005,444,620,572,619,33.56,S,70.60,W,13,9,2020,20,41,42,630.40,26.45,945.96,573.87
005,424,700,567,603,33.56,S,70.60,W,13,9,2020,20,41,42,630.40,26.45,945.96,573.87
005,438,643,545,609,33.56,S,70.60,W,13,9,2020,20,46,42,629.50,26.78,945.90,574.43
005,432,669,537,572,33.56,S,70.60,W,13,9,2020,20,46,42,629.50,26.78,945.90,574.43
005,416,638,531,580,33.56,S,70.60,W,13,9,2020,20,46,42,629.50,26.78,945.90,574.43
005,399,632,519,563,33.56,S,70.60,W,13,9,2020,20,51,42,631.00,26.82,945.98,573.68
005,410,595,507,572,33.56,S,70.60,W,13,9,2020,20,51,42,631.00,26.82,945.98,573.68
005,396,622,513,547,33.56,S,70.60,W,13,9,2020,20,51,42,631.00,26.82,945.98,573.68
005,368,595,475,537,33.56,S,70.60,W,13,9,2020,20,56,42,634.30,26.21,945.88,574.58
005,368,582,479,507,33.56,S,70.60,W,13,9,2020,20,56,42,634.30,26.21,945.88,574.58
005,351,542,474,527,33.56,S,70.60,W,13,9,2020,20,56,42,634.30,26.21,945.88,574.58
