005,20,5,12,5,,13,9,2020,14,53,50,0.00,16.58,948.66,550.10
005,20,6,12,5,,13,9,2020,14,53,50,0.00,16.58,948.66,550.10
005,23,5,13,5,,13,9,2020,14,53,50,0.00,16.58,948.66,550.10
