002,7,6,6,6,,,6,1,2080,0,0,13,,13.73,949.22,545.23
002,9,8,11,9,,,6,1,2080,0,2,46,,14.37,949.26,544.89
002,10,8,9,8,,,15,6,2018,15,13,10,,14.31,949.21,545.29
002,9,8,9,9,,,15,6,2018,15,18,10,,14.15,949.32,544.37
002,10,8,9,9,,,15,6,2018,15,23,10,,13.99,949.27,544.79
002,9,8,10,9,,,15,6,2018,15,28,10,,13.92,949.31,544.42
002,10,8,10,9,,,15,6,2018,15,33,10,,13.89,949.35,544.05
002,9,8,9,9,,,15,6,2018,15,38,10,,13.90,949.42,543.41
002,9,8,9,9,,,6,1,2080,0,2,46,,13.86,949.34,544.18
002,9,8,10,8,,,6,1,2080,0,2,46,,13.83,949.03,546.88
002,9,8,9,8,,,15,6,2018,15,53,10,,13.87,949.01,547.09
002,9,8,9,8,,,15,6,2018,15,58,10,,13.91,949.12,546.10
002,9,8,10,8,,,15,6,2018,16,3,10,,13.92,948.95,547.53
002,6,6,7,6,,,12,1,2080,13,42,43,,19.79,947.82,557.52
002,880,849,729,676,,,16,6,2018,13,53,9,629.70,19.40,947.81,557.59
002,905,881,752,697,,,16,6,2018,13,58,9,628.40,19.10,947.94,556.44
002,913,880,758,703,,,16,6,2018,14,3,9,632.70,18.94,947.93,556.57
002,942,920,787,745,,,16,6,2018,14,8,9,634.70,19.07,948.04,555.54
002,9,8,9,8,,,16,6,2018,14,13,9,633.80,20.04,948.14,554.73
002,1001,956,825,769,,,16,6,2018,14,18,9,632.00,20.15,948.15,554.62
002,924,885,785,700,,,16,6,2018,14,23,9,634.10,21.35,948.19,554.21
002,997,969,849,769,,,16,6,2018,14,28,9,633.70,22.17,948.07,555.27
002,974,953,841,780,,,16,6,2018,14,33,9,637.50,22.66,948.07,555.33
002,1048,1000,896,813,,,16,6,2018,14,38,9,634.20,22.32,948.02,555.75
002,1085,1065,900,829,,,16,6,2018,14,43,9,628.30,21.88,947.87,557.09
002,1117,1073,953,868,,,16,6,2018,14,48,9,634.30,21.89,947.81,557.61
002,1153,1081,964,885,,,16,6,2018,14,53,9,633.30,22.63,947.86,557.16
002,1161,1129,989,897,,,16,6,2018,14,58,9,635.60,23.11,947.94,556.44
002,1139,1081,968,901,,,16,6,2018,15,3,9,632.30,23.07,947.90,556.84
002,1177,1113,1004,909,,,16,6,2018,15,8,9,632.30,22.94,947.91,556.67
002,1153,1105,987,897,,,16,6,2018,15,13,9,628.50,23.34,947.93,556.51
002,1177,1137,979,905,,,16,6,2018,15,18,9,633.70,23.39,947.99,555.99
002,1153,1102,1002,905,,,16,6,2018,15,23,9,638.60,23.67,948.09,555.12
002,1152,1121,979,912,,,16,6,2018,15,28,9,634.00,24.31,948.13,554.79
002,1197,1141,1003,923,,,16,6,2018,15,33,9,635.50,26.00,948.18,554.38
002,1161,1145,1029,917,,,16,6,2018,15,38,9,635.20,26.37,948.10,555.04
002,1183,1125,1021,908,,,16,6,2018,15,43,9,640.80,26.66,948.10,555.09
002,1254,1153,1076,941,,,16,6,2018,15,48,9,638.40,27.25,948.05,555.51
002,1249,1197,1073,969,,,16,6,2018,15,53,9,632.70,27.66,947.94,556.41
002,1257,1188,1051,965,,,16,6,2018,15,58,9,634.40,27.64,947.85,557.21
002,1283,1229,1109,979,,,16,6,2018,16,3,9,633.60,27.07,947.70,558.58
002,1297,1183,1075,977,,,16,6,2018,16,8,9,632.80,27.70,947.72,558.34
002,1329,1225,1129,1001,,,16,6,2018,16,13,9,632.40,27.96,947.71,558.51
002,1304,1201,1109,1005,,,16,6,2018,16,18,9,633.60,28.32,947.59,559.54
002,1329,1233,1132,1016,,,16,6,2018,16,23,9,632.40,28.76,947.56,559.81
002,1299,1222,1112,1009,,,16,6,2018,16,28,9,631.40,29.10,947.48,560.51
002,1284,1183,1086,969,,,16,6,2018,16,33,9,632.30,28.00,947.43,560.97
002,1292,1197,1088,977,,,16,6,2018,16,38,9,631.00,28.46,947.43,560.94
002,1250,1161,1054,953,,,16,6,2018,16,43,9,630.60,28.46,947.41,561.10
002,1309,1190,1096,982,,,16,6,2018,16,48,9,632.40,28.13,947.38,561.34
002,1299,1176,1080,968,,,16,6,2018,16,53,9,626.50,28.55,947.31,562.00
002,1254,1201,1096,985,,,16,6,2018,16,58,9,628.30,28.97,947.27,562.36
002,1257,1212,1060,981,,,16,6,2018,17,3,9,627.60,29.57,947.21,562.86
