009,6,6,6,6,,13,9,2020,15,20,13,0.00,16.38,947.03,564.44
009,6,6,6,6,,13,9,2020,15,20,13,0.00,16.38,947.03,564.44
009,6,6,6,6,,13,9,2020,15,20,13,0.00,16.38,947.03,564.44
