Sensor AOD
2020-10-20 10:40:31,0.11298620276199953,0.12202107421222953,0.12680935981436173
2020-10-20 10:43:35,0.11439235849593907,0.11914240865791416,0.12323346766069225
2020-10-20 10:47:02,0.11684335216563259,0.11818871280960383,0.12174621267137452
2020-10-20 11:02:40,0.11720724220547316,0.11976376244756899,0.12086278584686702
2020-10-20 11:21:51,0.12383626743217165,0.12533886115757484,0.12840759732528387
2020-10-20 11:24:05,0.12162687354666217,0.12266528143986222,0.12659158513424182
2020-10-20 11:59:20,0.11938526109497762,0.1201491235428741,0.12114265641496498
2020-10-20 12:10:49,0.11125612928443981,0.1132041014647422,0.11385195646488934
2020-10-20 14:13:16,0.13223018733988767,0.1380789825836435,0.1512889183563257
2020-10-20 14:43:22,0.14044571382627183,0.14986480010965347,0.1632815081561633
2020-10-20 14:58:15,0.12810454564903012,0.13282204284598698,0.1438320541917965
2020-10-20 15:13:15,0.17901094523955535,0.18509681906305747,0.19922106471848872
2020-10-20 15:58:16,0.2706269253502558,0.29865806606596856,0.30715420380175634
2020-10-20 16:13:16,0.21850638539366987,0.23074370510460818,0.23902132166768586
2020-10-20 16:28:29,0.15901672602123607,0.17115534637707686,0.18198416257738703
2020-10-20 16:43:17,0.14901343482995497,0.14947565023859033,0.16071862465865214
2020-10-20 16:58:16,0.1506288730059858,0.15605132300674257,0.16539831599524707
2020-10-20 17:13:15,0.1465475702827113,0.15028740203536275,0.15500399517075006
2020-10-20 17:28:16,0.13647589863090095,0.14287701859555746,0.14922440847254864
2020-10-20 17:43:14,0.12424845040540966,0.12978680337813336,0.13560246331966266
2020-10-20 17:58:20,0.12691739312711606,0.12737362034239327,0.13052764050326882
2020-10-20 18:13:14,0.11347057109019634,0.12310368062869073,0.12748106543357132
2020-10-20 18:28:22,0.105636172039557,0.11181951205751252,0.1185815413510771
2020-10-20 18:43:14,0.11945764221284046,0.12365851657918314,0.12802492858381298
2020-10-20 18:58:21,0.10808913430975135,0.1128173210438064,0.11692874756728729
2020-10-20 19:13:15,0.10427024964549472,0.10718606489112736,0.11251841066620193
2020-10-20 19:46:10,0.10441393083223093,0.1048738785124977,0.10872467543707418
2020-10-20 19:58:14,0.10457400667717645,0.10601191212995568,0.1067485959202449
2020-10-20 20:45:40,0.12185998235565106,0.12187995618546613,0.12199981761214493
2020-10-20 20:57:22,0.1222602968116371,0.12369561181679596,0.12667416758817007
2020-10-20 21:06:54,0.12785431620708132,0.1295139507738535,0.13021980330405222
2020-10-20 21:15:01,0.12613312353018677,0.12751728243211308,0.12849503464006504
2020-10-20 21:39:37,0.12485662231965414,0.12617458786130248,0.1289628072317905
2020-10-20 21:59:41,0.11478877245611947,0.12058514326221265,0.1217502467347675
2020-10-20 22:01:40,0.11306449583017636,0.11977945984461531,0.12094987707738912
2020-10-20 22:05:18,0.11734434282032227,0.12175306505241039,0.12268857866012664
AERONET AOD
2020-10-20 10:40:31,0.104
2020-10-20 10:43:35,0.103
2020-10-20 10:47:02,0.103
2020-10-20 11:02:40,0.095
2020-10-20 11:21:51,0.102
2020-10-20 11:24:05,0.101
2020-10-20 11:59:20,0.104
2020-10-20 12:10:49,0.111
2020-10-20 14:13:16,0.129
2020-10-20 14:43:22,0.131
2020-10-20 14:58:15,0.127
2020-10-20 15:13:15,0.163
2020-10-20 15:58:16,0.208
2020-10-20 16:13:16,0.144
2020-10-20 16:28:29,0.152
2020-10-20 16:43:17,0.154
2020-10-20 16:58:16,0.148
2020-10-20 17:13:15,0.163
2020-10-20 17:28:16,0.137
2020-10-20 17:43:14,0.136
2020-10-20 17:58:20,0.131
2020-10-20 18:13:14,0.152
2020-10-20 18:28:22,0.122
2020-10-20 18:43:14,0.129
2020-10-20 18:58:21,0.121
2020-10-20 19:13:15,0.116
2020-10-20 19:46:10,0.108
2020-10-20 19:58:14,0.105
2020-10-20 20:45:40,0.119
2020-10-20 20:57:22,0.116
2020-10-20 21:06:54,0.126
2020-10-20 21:15:01,0.123
2020-10-20 21:39:37,0.118
2020-10-20 21:59:41,0.116
2020-10-20 22:01:40,0.115
2020-10-20 22:05:18,0.121
