Sensor AOD
2020-09-22 11:16:30,0.1156890144606005,0.12110592082817816,0.12312122923898511
2020-09-22 11:19:35,0.11151792187029805,0.1141028341037208,0.11548803657265135
2020-09-22 11:27:25,0.10284532126070761,0.1040490729459225,0.1060730190749973
2020-09-22 11:32:40,0.10247990996992694,0.10340555331400147,0.10377859541743273
2020-09-22 11:38:56,0.09888522361582808,0.10000479377161216,0.10073442571161251
2020-09-22 13:36:20,0.09951405637877007,0.10135114762913322,0.10297599435152953
2020-09-22 13:45:39,0.10218535978257967,0.10363565150154426,0.1093830771890419
2020-09-22 13:52:57,0.10234468658622999,0.1040229312071583,0.10491320750022654
2020-09-22 14:06:20,0.10049060907212169,0.10098678609456475,0.10241230542325953
2020-09-22 14:21:26,0.10619747095145267,0.10688345660098392,0.11293396980278551
2020-09-22 14:36:21,0.09615044195524088,0.09793910609808808,0.0988567825601748
2020-09-22 14:45:41,0.10577884804539904,0.10639526854628958,0.10698245759565575
2020-09-22 14:53:14,0.11095591174673819,0.1128833056325756,0.11353931194824775
2020-09-22 15:06:20,0.11372951312369614,0.11496628525211436,0.11852420771352795
2020-09-22 15:21:20,0.12477799645879921,0.12708914984502004,0.12940706230087193
2020-09-22 15:36:24,0.12916450510494784,0.1333851406610626,0.1354204669071802
2020-09-22 15:51:20,0.13559891403667468,0.13747266862679783,0.1471023380879815
2020-09-22 18:21:24,0.12518879014896703,0.12831746951021336,0.13778892229424178
2020-09-22 18:36:21,0.09038569790059564,0.09364636360029219,0.09788810972552797
AERONET AOD
2020-09-22 11:16:30,0.106
2020-09-22 11:19:35,0.106
2020-09-22 11:27:25,0.105
2020-09-22 11:32:40,0.1
2020-09-22 11:38:56,0.1
2020-09-22 13:36:20,0.109
2020-09-22 13:45:39,0.111
2020-09-22 13:52:57,0.119
2020-09-22 14:06:20,0.126
2020-09-22 14:21:26,0.12
2020-09-22 14:36:21,0.121
2020-09-22 14:45:41,0.124
2020-09-22 14:53:14,0.128
2020-09-22 15:06:20,0.132
2020-09-22 15:21:20,0.131
2020-09-22 15:36:24,0.124
2020-09-22 15:51:20,0.131
2020-09-22 18:21:24,0.129
2020-09-22 18:36:21,0.107
