Sensor AOD
2020-09-17 11:26:39,0.2110986165880851,0.21696761229261488,0.22475816049565212
2020-09-17 11:30:16,0.19679689140810136,0.20241556174101147,0.21048289313520813
2020-09-17 11:34:34,0.19477620770788706,0.20059953448135015,0.20565118280221184
2020-09-17 11:39:50,0.19364813155009375,0.20047488820317902,0.20273340720093114
2020-09-17 11:54:08,0.18399837445982095,0.19031667315666104,0.1950574386614173
2020-09-17 12:05:15,0.1714325967837605,0.17479201340111716,0.17973134797653728
2020-09-17 12:07:20,0.16944750915339146,0.17215282991908973,0.1760516056076817
2020-09-17 12:09:28,0.1680734779137824,0.170226062613327,0.1725064584323121
2020-09-17 12:12:39,0.16480563770910958,0.16755867321076023,0.16893806566363187
2020-09-17 12:19:01,0.1599824907810679,0.16312270290613712,0.1644827140382948
2020-09-17 12:28:46,0.13133166329182014,0.13409151459104884,0.14066908619457064
2020-09-17 12:36:24,0.10641723903736416,0.10694049112316643,0.10926252832822966
2020-09-17 12:38:32,0.10754939130618622,0.10828015531830083,0.11019759269817915
2020-09-17 12:44:58,0.10900462654178637,0.10958492835687413,0.11221827249177575
2020-09-17 12:57:24,0.1196729363886986,0.12195795953876722,0.12476046221562666
2020-09-17 13:13:02,0.12132495559515362,0.12444167366714053,0.12818115460876703
2020-09-17 13:23:31,0.13045088791110074,0.1333877299525686,0.13391700584605154
2020-09-17 13:38:10,0.1526303357764145,0.15810736694542651,0.1627373887593989
2020-09-17 13:47:34,0.15418733719085656,0.1563860475363481,0.16740203577356247
2020-09-17 13:54:57,0.16060616194031305,0.16286988035657637,0.1660298917577755
2020-09-17 14:08:08,0.1488403893634322,0.15096601490703943,0.1549532830390624
2020-09-17 14:23:09,0.13450555901567354,0.13852673984425448,0.14178853942844616
2020-09-17 14:38:11,0.15793870404485694,0.16080861396324525,0.16894572690128065
2020-09-17 14:48:00,0.15969505766650313,0.16187118081751317,0.16693360717132946
2020-09-17 14:55:38,0.14594971618964034,0.14662375893356314,0.15010948923198522
2020-09-17 15:08:15,0.12258027377371293,0.12551506082110145,0.12846130117196505
2020-09-17 15:23:10,0.1855555515238152,0.1889828801219535,0.19446024131130468
2020-09-17 15:38:20,0.16013395568438554,0.1685455088165365,0.1775029184353623
2020-09-17 15:53:08,0.21859480069922818,0.22242701694861117,0.22576277166105727
2020-09-17 16:53:10,0.04240510311006157,0.043443299672795005,0.04583104160507011
2020-09-17 17:08:28,0.026052480141860603,0.032813408443679096,0.036317557777077694
2020-09-17 17:23:09,0.013081658103379473,0.01822015784162805,0.02278344460876845
2020-09-17 17:38:15,-0.0052274406997917565,-0.00245583789533662,-0.001122391218173665
2020-09-17 17:53:08,-0.005599189951034578,-0.0037246855198576384,-0.0014354007708084373
2020-09-17 18:08:07,-0.003836456969870181,-0.001994821422692934,-0.00037966789238053707
2020-09-17 18:23:10,0.0009583564754303518,0.0018213671354828595,0.0020372801535084007
2020-09-17 18:38:10,0.005044490098671026,0.0064253842701148456,0.007865244842159882
2020-09-17 18:47:24,0.008322407627070542,0.010219823826149829,0.013476676800015686
2020-09-17 18:54:53,0.00427635382555979,0.005771773332633424,0.0065362888870046315
2020-09-17 19:08:12,0.011232129693637965,0.013137644126297485,0.01638780727454771
2020-09-17 19:23:07,0.013624504798863284,0.015245296420115998,0.015862936838774377
2020-09-17 19:38:15,0.014641716500363696,0.016613386337337718,0.018426070809334536
2020-09-17 19:48:00,0.013206585547580087,0.014535390163829917,0.01507575292550584
2020-09-17 19:55:59,0.011877835618793449,0.01270644238130234,0.015610067433179642
2020-09-17 20:03:17,0.017703067777706197,0.018840041288406384,0.019961212483305714
2020-09-17 20:18:54,0.025506389683277543,0.026094802952758508,0.027107419344495943
2020-09-17 20:31:22,0.029502456928076338,0.0303328578025426,0.031131607357645794
2020-09-17 20:41:34,0.03724618420536111,0.03831205051825303,0.040254197422413936
2020-09-17 20:50:09,0.03627370166239959,0.03743647813754784,0.03818560978792324
AERONET AOD
2020-09-17 11:26:39,0.252
2020-09-17 11:30:16,0.254
2020-09-17 11:34:34,0.255
2020-09-17 11:39:50,0.257
2020-09-17 11:54:08,0.269
2020-09-17 12:05:15,0.25
2020-09-17 12:07:20,0.252
2020-09-17 12:09:28,0.253
2020-09-17 12:12:39,0.247
2020-09-17 12:19:01,0.25
2020-09-17 12:28:46,0.255
2020-09-17 12:36:24,0.254
2020-09-17 12:38:32,0.251
2020-09-17 12:44:58,0.264
2020-09-17 12:57:24,0.256
2020-09-17 13:13:02,0.259
2020-09-17 13:23:31,0.218
2020-09-17 13:38:10,0.232
2020-09-17 13:47:34,0.251
2020-09-17 13:54:57,0.256
2020-09-17 14:08:08,0.257
2020-09-17 14:23:09,0.289
2020-09-17 14:38:11,0.306
2020-09-17 14:48:00,0.326
2020-09-17 14:55:38,0.298
2020-09-17 15:08:15,0.297
2020-09-17 15:23:10,0.317
2020-09-17 15:38:20,0.308
2020-09-17 15:53:08,0.299
2020-09-17 16:53:10,0.314
2020-09-17 17:08:28,0.354
2020-09-17 17:23:09,0.331
2020-09-17 17:38:15,0.137
2020-09-17 17:53:08,0.126
