Sensor AOD
2020-10-12 12:34:46,0.1248069903154147,0.12830944295649763,0.13025170971693995
2020-10-12 13:04:37,0.1336327021161276,0.13527509430984114,0.13699275781480047
2020-10-12 13:15:25,0.13991968165008636,0.14120600164955063,0.14420835540659865
2020-10-12 13:29:58,0.14494912887112998,0.14678568235829942,0.14865367579198588
2020-10-12 13:39:56,0.1401268842269762,0.14656559771435038,0.1605729897967122
2020-10-12 13:47:23,0.1422688932359483,0.14428191690979403,0.15136624509016589
2020-10-12 13:59:55,0.11528118574892482,0.11723300381773367,0.12084606993946657
2020-10-12 14:15:00,0.13142984229648091,0.13843782091372817,0.14019641276101455
2020-10-12 14:29:58,0.13216288894783523,0.13704902544880238,0.14222055333615288
2020-10-12 14:44:56,0.12930038778070954,0.14240623538742467,0.14400156017905605
2020-10-12 14:59:56,0.1308822773999479,0.14725232094826712,0.1506162874997109
2020-10-12 15:15:01,0.13353415392515486,0.1397221637924961,0.1532484014615347
2020-10-12 15:29:58,0.15523299690792114,0.16088892271379682,0.17920026871090416
2020-10-12 15:44:56,0.14346604800858773,0.14419852259315485,0.15111899896612416
2020-10-12 15:59:57,0.15773259971796405,0.16181037125973807,0.16738093828137776
2020-10-12 16:14:57,0.13389821838916283,0.1599767973574809,0.16431435298168762
2020-10-12 16:29:58,0.15307746269441158,0.15788493483175076,0.17076897588417853
2020-10-12 16:44:56,0.15217699646112856,0.16415063638548621,0.17575061116662927
2020-10-12 16:59:55,0.1341556747985512,0.13533772148105125,0.13939010440874489
2020-10-12 17:14:59,0.15052896294510287,0.16304622975903754,0.17861730661876724
2020-10-12 17:29:56,0.12694529064079427,0.13230148263297728,0.13726123734111986
2020-10-12 17:44:55,0.1323867131703746,0.13971677317604483,0.15151714408560213
2020-10-12 17:59:55,0.10941377923654767,0.11155889703738574,0.11326630132507956
2020-10-12 18:15:00,0.09606396135737175,0.09857344494810209,0.10690954400239149
2020-10-12 18:29:56,0.08414046260604448,0.08492746438427597,0.09832139217898296
2020-10-12 18:44:55,0.07176754527215964,0.07462474681207143,0.07998483565267636
2020-10-12 19:00:01,0.0713986466360053,0.07292908641410847,0.07743555655176357
2020-10-12 19:14:55,0.08461141894611235,0.09003355681276054,0.0955766231346777
2020-10-12 19:29:57,0.07565417467094249,0.08377966610879244,0.09840099862074757
2020-10-12 19:39:48,0.08438159404358218,0.08686931199953998,0.08877281873220777
2020-10-12 19:47:21,0.08796237843537755,0.09019576684501593,0.09265222301601646
2020-10-12 19:55:16,0.08588316354463671,0.08699613119132713,0.09178413949050473
2020-10-12 20:25:13,0.07963936415816127,0.08127542226532171,0.08187455255837782
2020-10-12 20:39:33,0.08245045478853225,0.08275720039126558,0.08359157303367945
2020-10-12 20:51:21,0.08552720552900295,0.08610893641323332,0.08641171760340133
2020-10-12 21:00:58,0.08461571367603749,0.0855088426745229,0.08610541577194712
2020-10-12 21:09:10,0.08183086145382854,0.08253371949111821,0.08392005415390894
2020-10-12 21:16:14,0.0840713476606574,0.08526277911693278,0.0860253310233997
2020-10-12 21:26:08,0.08467039085220084,0.08555717282987926,0.08822340767159234
2020-10-12 21:33:46,0.08336937649099622,0.08409700989015798,0.0866651143065694
2020-10-12 21:35:51,0.08318048423675799,0.08378661144809989,0.08649249180344423
2020-10-12 21:37:57,0.08179298279750188,0.0829896774709485,0.08523166189105304
2020-10-12 21:40:10,0.08057964152453996,0.0824512077831351,0.08416591452885597
2020-10-12 21:42:15,0.07957309559304661,0.08216812633202916,0.08377928087893338
2020-10-12 21:53:33,0.07590634619569772,0.07833470463052951,0.08043070489335645
2020-10-12 21:55:43,0.07587067779994214,0.0784949386130299,0.07991226246203782
2020-10-12 21:59:15,0.06953860740966201,0.07576933928264791,0.07737068370289385
2020-10-12 22:03:28,0.06873381700643148,0.07353693988274218,0.07571583107120981
2020-10-12 22:07:05,0.07151872577313394,0.07284089390777565,0.07599882027714665
2020-10-12 22:10:06,0.07121064741748453,0.07312700341274447,0.07781516259145795
AERONET AOD
2020-10-12 12:34:46,0.119
2020-10-12 13:04:37,0.135
2020-10-12 13:15:25,0.145
2020-10-12 13:29:58,0.144
2020-10-12 13:39:56,0.146
2020-10-12 13:47:23,0.141
2020-10-12 13:59:55,0.138
2020-10-12 14:15:00,0.14
2020-10-12 14:29:58,0.133
2020-10-12 14:44:56,0.144
2020-10-12 14:59:56,0.152
2020-10-12 15:15:01,0.151
2020-10-12 15:29:58,0.147
2020-10-12 15:44:56,0.153
2020-10-12 15:59:57,0.135
2020-10-12 16:14:57,0.133
2020-10-12 16:29:58,0.162
2020-10-12 16:44:56,0.166
2020-10-12 16:59:55,0.175
2020-10-12 17:14:59,0.161
2020-10-12 17:29:56,0.174
2020-10-12 17:44:55,0.133
2020-10-12 17:59:55,0.13
2020-10-12 18:15:00,0.109
2020-10-12 18:29:56,0.105
2020-10-12 18:44:55,0.091
2020-10-12 19:00:01,0.087
2020-10-12 19:14:55,0.097
2020-10-12 19:29:57,0.107
2020-10-12 19:39:48,0.096
2020-10-12 19:47:21,0.092
2020-10-12 19:55:16,0.09
2020-10-12 20:25:13,0.084
2020-10-12 20:39:33,0.085
2020-10-12 20:51:21,0.085
