Sensor AOD
2020-10-09 10:51:43,0.1612019773944615,0.16649538805732236,0.169606182215891
2020-10-09 10:56:43,0.167398317961518,0.17068402315574838,0.17268688559628312
2020-10-09 11:01:43,0.170061670335457,0.1718048263988753,0.1777372553811117
2020-10-09 11:06:43,0.16292694257111529,0.16699329724413203,0.1706198445452027
2020-10-09 11:11:43,0.1599625693697996,0.16320191358143604,0.1679142351346155
2020-10-09 11:16:43,0.15661823979147163,0.16267009132644614,0.1635474265695955
2020-10-09 11:21:43,0.1538222226875484,0.15912150967176944,0.16118953331476707
2020-10-09 11:26:43,0.15590799838398955,0.1586713770719342,0.16146322373812685
2020-10-09 11:31:43,0.15621650877440316,0.16045777592451027,0.16397493634846033
2020-10-09 11:36:43,0.15931212137222514,0.1600707216259678,0.16350794117013834
2020-10-09 11:41:43,0.16932633658685875,0.16971126505489265,0.1708688158629433
2020-10-09 11:46:43,0.16426511852017048,0.16840550388372294,0.17030432915442892
2020-10-09 11:51:43,0.1710828733086197,0.17146115254726,0.17183983399675573
2020-10-09 11:56:43,0.17508995595714846,0.1754698426787135,0.17661183066166816
2020-10-09 12:01:43,0.17938619246588455,0.18053440659472553,0.1843864229319191
2020-10-09 12:06:43,0.1862906688129486,0.1878442428854174,0.18823356735735525
2020-10-09 12:11:43,0.18469057255990717,0.1862355130710943,0.1893424601109776
2020-10-09 12:16:43,0.17698440891959916,0.17964410119764793,0.18002537825239384
2020-10-09 12:21:43,0.16571928565089827,0.1690633413790165,0.17506980489765642
2020-10-09 12:26:43,0.16454141845630893,0.16639842862901374,0.16677071273821187
2020-10-09 12:31:43,0.1693765142656291,0.1712608745711225,0.17353180174047986
2020-10-09 12:36:43,0.16992359047189456,0.1744850348047567,0.17563191475998777
2020-10-09 12:41:43,0.1759460820442683,0.17787432155337868,0.179809791073808
2020-10-09 12:46:43,0.16644518646260978,0.1717951765391656,0.17681174142892478
2020-10-09 12:51:43,0.16283862377055178,0.1651244868745932,0.1681872691409615
