Sensor AOD
2020-10-21 10:39:17,0.10306455395710011,0.10535449530797791,0.10677031875996647
2020-10-21 10:42:21,0.10045936365236734,0.10295141567510113,0.10357692704266142
2020-10-21 10:46:01,0.09925650256622416,0.10070426880670139,0.10135121974081884
2020-10-21 10:50:12,0.09573110592761924,0.09717632119278187,0.09974474973953439
2020-10-21 10:55:30,0.09455947709197618,0.09565215814079009,0.096312152411207
2020-10-21 11:01:36,0.0963197941033239,0.0971978583888615,0.09764106262075314
2020-10-21 11:09:27,0.09561808518047499,0.0968545503314784,0.09796453710530914
2020-10-21 11:20:48,0.0960205621629959,0.09844988861906163,0.10094882759894366
2020-10-21 11:22:49,0.09557903418800001,0.09726664370495508,0.09908715331046776
2020-10-21 11:24:53,0.0951424818346135,0.09594780888812066,0.09701825950922
2020-10-21 11:27:28,0.09429607656510113,0.09468523981336817,0.09538861163406737
2020-10-21 11:33:32,0.09302499714838522,0.09354905006488819,0.09406689865327163
2020-10-21 11:43:47,0.09420402240718943,0.09587571516679781,0.09641830514649997
2020-10-21 11:51:19,0.09675140910797758,0.09785927226259583,0.10014596946542544
2020-10-21 11:53:32,0.09773703295510383,0.0984657425878136,0.1003855179499756
2020-10-21 11:58:19,0.10034287892913345,0.10064814133586147,0.10174583560705205
2020-10-21 12:09:46,0.10274064715280168,0.10338096770092273,0.10435178576807459
2020-10-21 13:13:05,0.09605240629691225,0.09723601314881597,0.10229706089591978
2020-10-21 13:28:07,0.0991367936491695,0.10022412366698365,0.10314942874415266
2020-10-21 13:38:30,0.09761439287957377,0.09939918391702592,0.1005065743825987
2020-10-21 13:45:51,0.098673983881501,0.10006255505028268,0.10853371641979317
2020-10-21 13:58:04,0.09943520147299871,0.10307149553776668,0.10898074681552805
2020-10-21 14:13:06,0.10513031748262282,0.10630691787625111,0.11380840096287417
2020-10-21 14:28:06,0.1067472702869453,0.1118688566208565,0.11701597920805436
2020-10-21 14:43:05,0.1057795397172722,0.11201648200246468,0.11995261974961331
2020-10-21 14:58:05,0.10921484195027799,0.10921484195027799,0.12015926176655718
2020-10-21 15:13:05,0.10994348925281242,0.12327192374848314,0.14589430743519774
2020-10-21 15:28:06,0.11751107952474746,0.11751107952474746,0.12828337875332338
2020-10-21 15:43:05,0.10273132424832662,0.11382279806276444,0.12390835959303587
2020-10-21 15:58:05,0.08745808685622203,0.09574485405662556,0.10181593789778415
2020-10-21 16:13:06,0.09987037390295775,0.1188193991490636,0.12797523899099386
2020-10-21 16:43:05,0.08457165256407241,0.08568247219644759,0.08790813288604044
2020-10-21 16:58:05,0.08354803211383839,0.08636991565554962,0.08944800023010417
2020-10-21 17:13:04,0.08240743612024783,0.08355176801062877,0.08461262242153557
2020-10-21 17:43:04,0.09333315267485517,0.09658430918724868,0.10380901380938866
2020-10-21 17:58:04,0.09861475076180125,0.09962885642434692,0.10046166039059322
2020-10-21 18:13:08,0.10285723662529479,0.10345989915201054,0.10409118823438349
2020-10-21 18:28:06,0.10354075956155,0.10552126583131001,0.1083551730990042
2020-10-21 18:43:04,0.10485615316778936,0.10624337130630256,0.10958661896323045
2020-10-21 18:58:04,0.10438707433478871,0.10491787452532986,0.10679263750334585
2020-10-21 19:13:03,0.10187148048107106,0.10347526325967202,0.10556929292291162
2020-10-21 19:28:05,0.09867409460838693,0.0992820400112651,0.10105915098166077
2020-10-21 19:37:36,0.09945576301637993,0.10036370165581991,0.10082230410745302
2020-10-21 19:45:22,0.09483869518064607,0.09654659637676956,0.09806499529310295
2020-10-21 19:58:04,0.09379765264332118,0.0960590975764022,0.09816389313316032
2020-10-21 20:02:49,0.09209664237769137,0.09497709397150719,0.09535565970480551
2020-10-21 20:32:09,0.08216487373775522,0.0836135702834868,0.08568245049555333
2020-10-21 20:46:31,0.07996944505186207,0.08044069171298318,0.08101597142381305
2020-10-21 20:58:01,0.07961097145751864,0.0805987239363236,0.08160126391995717
2020-10-21 21:07:38,0.07716236419868959,0.07850927211380149,0.08049330826745432
2020-10-21 21:15:51,0.08110878779385203,0.08242997279999162,0.08351964354116498
2020-10-21 21:22:43,0.08077505002937903,0.0814450638774925,0.08239032998011889
2020-10-21 21:32:59,0.08057574472630648,0.08080780821548465,0.08197472077229387
2020-10-21 21:40:38,0.07918544565137144,0.08063792657710431,0.08178777775198637
2020-10-21 21:42:39,0.07813395270071631,0.07942843388386517,0.08051382035412478
2020-10-21 21:44:50,0.07699221645557165,0.07798384068773717,0.07904749322823666
2020-10-21 21:47:11,0.07628834457660699,0.07701834553849202,0.07816264580675573
2020-10-21 21:49:19,0.07608465091465315,0.07662852939301673,0.07792977748120042
AERONET AOD
2020-10-21 10:39:17,0.098
2020-10-21 10:42:21,0.096
2020-10-21 10:46:01,0.098
2020-10-21 10:50:12,0.096
2020-10-21 10:55:30,0.096
2020-10-21 11:01:36,0.097
2020-10-21 11:09:27,0.097
2020-10-21 11:20:48,0.098
2020-10-21 11:22:49,0.098
2020-10-21 11:24:53,0.099
2020-10-21 11:27:28,0.099
2020-10-21 11:33:32,0.099
2020-10-21 11:43:47,0.096
2020-10-21 11:51:19,0.103
2020-10-21 11:53:32,0.105
2020-10-21 11:58:19,0.108
2020-10-21 12:09:46,0.102
2020-10-21 13:13:05,0.099
2020-10-21 13:28:07,0.1
2020-10-21 13:38:30,0.108
2020-10-21 13:45:51,0.109
2020-10-21 13:58:04,0.109
2020-10-21 14:13:06,0.113
2020-10-21 14:28:06,0.115
2020-10-21 14:43:05,0.115
2020-10-21 14:58:05,0.111
2020-10-21 15:13:05,0.117
2020-10-21 15:28:06,0.107
2020-10-21 15:43:05,0.101
2020-10-21 15:58:05,0.093
2020-10-21 16:13:06,0.089
2020-10-21 16:43:05,0.088
2020-10-21 16:58:05,0.088
2020-10-21 17:13:04,0.089
2020-10-21 17:43:04,0.099
2020-10-21 17:58:04,0.111
2020-10-21 18:13:08,0.114
2020-10-21 18:28:06,0.117
2020-10-21 18:43:04,0.111
2020-10-21 18:58:04,0.118
2020-10-21 19:13:03,0.117
2020-10-21 19:28:05,0.109
2020-10-21 19:37:36,0.109
2020-10-21 19:45:22,0.101
2020-10-21 19:58:04,0.1
2020-10-21 20:02:49,0.101
2020-10-21 20:32:09,0.082
2020-10-21 20:46:31,0.079
2020-10-21 20:58:01,0.083
2020-10-21 21:07:38,0.084
2020-10-21 21:15:51,0.087
2020-10-21 21:22:43,0.087
2020-10-21 21:32:59,0.089
2020-10-21 21:40:38,0.086
2020-10-21 21:42:39,0.085
2020-10-21 21:44:50,0.083
2020-10-21 21:47:11,0.082
2020-10-21 21:49:19,0.082
