Sensor AOD
2020-10-19 10:41:29,0.1380915138101064,0.14104251710116006,0.14865992073836348
2020-10-19 10:44:33,0.1374850192507838,0.14018303930401108,0.14538474549391356
2020-10-19 10:48:15,0.13901336870304654,0.1421959969099035,0.14580369611957056
2020-10-19 10:52:28,0.14325369378290628,0.14673954091448982,0.14961221288928062
2020-10-19 10:57:32,0.1483648192055429,0.1510376009868707,0.15346000507548183
2020-10-19 11:03:55,0.14505087044534745,0.14773619370699492,0.151828803020623
2020-10-19 11:11:46,0.14306820417037716,0.14655101164010872,0.14952261804656955
2020-10-19 11:23:04,0.14244368005068536,0.14450347488529047,0.14598342665969155
2020-10-19 11:25:14,0.14226762116172653,0.14384813589877704,0.14609274822637824
2020-10-19 11:27:26,0.1429391671602979,0.1454016518262401,0.14759131443024406
2020-10-19 11:29:39,0.14415084429247102,0.14819199368177943,0.14991018477503823
2020-10-19 11:35:35,0.1458911281050495,0.14724478991017825,0.14964228260242504
2020-10-19 11:45:23,0.151038610608961,0.15143363817435826,0.15241414975641013
2020-10-19 11:52:58,0.15349483314052084,0.15570409249332828,0.15684912128254996
2020-10-19 11:55:05,0.14737919602863372,0.15000351582611537,0.15158197799620507
2020-10-19 12:00:18,0.1523711287936875,0.15398430483894562,0.15453132215247614
2020-10-19 12:12:03,0.155710438865353,0.1573135121503671,0.15957079429087934
2020-10-19 12:26:20,0.16069775071193088,0.16281620916577283,0.16387875253335096
2020-10-19 12:55:44,0.17844875428057172,0.18000499018978391,0.18049713772743797
2020-10-19 13:06:42,0.1745343865819482,0.177974326492217,0.18235922757297485
2020-10-19 13:13:25,0.19184104343615638,0.19254650561078357,0.19353378052294923
2020-10-19 13:28:27,0.19738744557907068,0.19910834812689657,0.21403489679977555
2020-10-19 13:38:30,0.202867708256954,0.20524992865707006,0.21305383273020276
2020-10-19 13:45:53,0.1960516234238982,0.20036939590198743,0.20363754028217756
2020-10-19 19:45:40,0.1554668083992598,0.1585688059974199,0.1639572465678494
2020-10-19 21:06:11,0.14872230380226595,0.15122255682053223,0.1547177954809751
2020-10-19 21:38:59,0.13736027855935776,0.1392519918347179,0.14151815578093085
2020-10-19 21:58:46,0.13878914037065868,0.14191561449790696,0.14525239986856855
2020-10-19 22:00:58,0.13964542598256766,0.1432960423866212,0.14842838268652642
AERONET AOD
2020-10-19 10:41:29,0.124
2020-10-19 10:44:33,0.121
2020-10-19 10:48:15,0.124
2020-10-19 10:52:28,0.131
2020-10-19 10:57:32,0.131
2020-10-19 11:03:55,0.128
2020-10-19 11:11:46,0.126
2020-10-19 11:23:04,0.133
2020-10-19 11:25:14,0.13
2020-10-19 11:27:26,0.128
2020-10-19 11:29:39,0.132
2020-10-19 11:35:35,0.129
2020-10-19 11:45:23,0.129
2020-10-19 11:52:58,0.132
2020-10-19 11:55:05,0.135
2020-10-19 12:00:18,0.135
2020-10-19 12:12:03,0.148
2020-10-19 12:26:20,0.157
2020-10-19 12:55:44,0.173
2020-10-19 13:06:42,0.173
2020-10-19 13:13:25,0.198
2020-10-19 13:28:27,0.183
2020-10-19 13:38:30,0.185
2020-10-19 13:45:53,0.198
2020-10-19 19:45:40,0.158
2020-10-19 21:06:11,0.145
2020-10-19 21:38:59,0.132
2020-10-19 21:58:46,0.14
2020-10-19 22:00:58,0.146
