008,10,5,4,4,,13,9,2020,15,10,40,0.00,15.79,948.38,552.55
008,9,5,4,4,,13,9,2020,15,10,40,0.00,15.79,948.38,552.55
008,13,4,5,4,,13,9,2020,15,10,40,0.00,15.79,948.38,552.55
