010,5,5,5,4,33.46,S,70.66,W,17,11,2020,11,12,11,559.80, NAN
010,5,5,5,5,33.46,S,70.66,W,17,11,2020,11,12,11,559.80, NAN
010,5,5,5,5,33.46,S,70.66,W,17,11,2020,11,12,11,559.80, NAN
